CopyNumbers	CumulativeDistributionFunction
3133050 0.979435776
3140450 0.979539113
3201350 0.979642451
3220650 0.979745789
3228650 0.979849127
3249050 0.979952465
3294850 0.980055802
3298750 0.98015914
3315850 0.980262478
3320550 0.980365816
3343450 0.980469154
3347650 0.980572491
3349950 0.980675829
3364550 0.980779167
3364650 0.980882505
3382450 0.980985843
3401850 0.981089181
3452050 0.981192518
3463450 0.981295856
3469450 0.981399194
3517050 0.981502532
3558350 0.98160587
3629050 0.981709207
3637850 0.981812545
3650650 0.981915883
3651450 0.982019221
3660450 0.982122559
3662450 0.982225896
3671850 0.982329234
3689550 0.982432572
3692650 0.98253591
3699850 0.982639248
3714950 0.982742586
3767850 0.982845923
3791950 0.982949261
3815050 0.983052599
3820450 0.983155937
3830150 0.983259275
3862450 0.983362612
3874850 0.98346595
3913250 0.983569288
3926350 0.983672626
3927550 0.983775964
3937050 0.983879301
3941550 0.983982639
4010550 0.984085977
4056750 0.984189315
4138650 0.984292653
4139450 0.98439599
4145050 0.984499328
4156550 0.984602666
4171950 0.984706004
4181250 0.984809342
4188350 0.98491268
4248750 0.985016017
4258050 0.985119355
4272650 0.985222693
4275550 0.985326031
4305450 0.985429369
4332750 0.985532706
4348450 0.985636044
4349450 0.985739382
4364350 0.98584272
4378250 0.985946058
4385050 0.986049395
4393950 0.986152733
4429150 0.986256071
4437250 0.986359409
4443950 0.986462747
4469050 0.986566085
4471550 0.986669422
4486150 0.98677276
4499050 0.986876098
4576050 0.986979436
4658450 0.987082774
4688550 0.987186111
4717650 0.987289449
4738450 0.987392787
4757850 0.987496125
4771150 0.987599463
4776550 0.9877028
4799950 0.987806138
4801450 0.987909476
4846850 0.988012814
4851450 0.988116152
4933050 0.98821949
4978750 0.988322827
5043450 0.988426165
5057650 0.988529503
5098350 0.988632841
5153750 0.988736179
5167650 0.988839516
5177350 0.988942854
5219550 0.989046192
5245750 0.98914953
5269550 0.989252868
5282650 0.989356205
5293850 0.989459543
5324750 0.989562881
5358550 0.989666219
5392150 0.989769557
5411250 0.989872894
5420650 0.989976232
5427950 0.99007957
5431750 0.990182908
5435950 0.990286246
5447350 0.990389584
5457350 0.990492921
5464950 0.990596259
5480150 0.990699597
5494650 0.990802935
5573850 0.990906273
5584850 0.99100961
5649050 0.991112948
5722350 0.991216286
5723450 0.991319624
5740750 0.991422962
5748050 0.991526299
5765750 0.991629637
5906850 0.991732975
5916450 0.991836313
5971050 0.991939651
5994450 0.992042989
6013750 0.992146326
6052550 0.992249664
6108550 0.992353002
6138850 0.99245634
6188450 0.992559678
6237150 0.992663015
6256650 0.992766353
6288050 0.992869691
6290150 0.992973029
6323850 0.993076367
6446450 0.993179704
6472950 0.993283042
6516050 0.99338638
6516850 0.993489718
6560150 0.993593056
6603450 0.993696394
6677450 0.993799731
6729250 0.993903069
6736950 0.994006407
6740350 0.994109745
6742250 0.994213083
6902250 0.99431642
7000850 0.994419758
7037550 0.994523096
7042550 0.994626434
7367450 0.994729772
7608350 0.994833109
7738850 0.994936447
7998550 0.995039785
8005950 0.995143123
8014350 0.995246461
8159550 0.995349798
8227750 0.995453136
8277850 0.995556474
8287050 0.995659812
8758550 0.99576315
9347550 0.995866488
9351250 0.995969825
9523550 0.996073163
9655150 0.996176501
9839850 0.996279839
9844750 0.996383177
9853050 0.996486514
10099950 0.99669319
10199950 0.996796528
10299950 0.997106541
10599950 0.997209879
10999950 0.997313217
11799950 0.997519893
13199950 0.99762323
13299950 0.997726568
13399950 0.997829906
13499950 0.997933244
14299950 0.998036582
14499950 0.998139919
14899950 0.998243257
15099950 0.998346595
15299950 0.998449933
15499950 0.998656608
15999950 0.998759946
16299950 0.998863284
16699950 0.998966622
20099950 0.99906996
20299950 0.999276635
20799950 0.999379973
21699950 0.999483311
24699950 0.999586649
26699950 0.999689987
28199950 0.999793324
39499950 0.999896662
53499950 1
