CopyNumber	CumulativeDistributionFunction
   7.7523601e+04   6.6760457e-01
   7.7630604e+04   6.6765868e-01
   7.7737607e+04   6.6782101e-01
   7.7844610e+04   6.6792922e-01
   7.7951613e+04   6.6809155e-01
   7.8058616e+04   6.6825388e-01
   7.8165618e+04   6.6830799e-01
   7.8272621e+04   6.6852443e-01
   7.8379624e+04   6.6868676e-01
   7.8486627e+04   6.6895731e-01
   7.8593630e+04   6.6906553e-01
   7.8700633e+04   6.6939018e-01
   7.8807636e+04   6.6971484e-01
   7.8914639e+04   6.6987717e-01
   7.9021642e+04   6.7003950e-01
   7.9128645e+04   6.7014772e-01
   7.9235647e+04   6.7041827e-01
   7.9342650e+04   6.7079703e-01
   7.9449653e+04   6.7112169e-01
   7.9556656e+04   6.7133813e-01
   7.9770662e+04   6.7139224e-01
   7.9877665e+04   6.7144635e-01
   7.9984668e+04   6.7160868e-01
   8.0091671e+04   6.7193334e-01
   8.0198674e+04   6.7225799e-01
   8.0305676e+04   6.7242032e-01
   8.0412679e+04   6.7247443e-01
   8.0519682e+04   6.7252854e-01
   8.0626685e+04   6.7274498e-01
   8.0733688e+04   6.7301553e-01
   8.0840691e+04   6.7328608e-01
   8.0947694e+04   6.7350252e-01
   8.1054697e+04   6.7361074e-01
   8.1161700e+04   6.7371895e-01
   8.1268703e+04   6.7377306e-01
   8.1375705e+04   6.7382717e-01
   8.1482708e+04   6.7398950e-01
   8.1589711e+04   6.7409772e-01
   8.1696714e+04   6.7442238e-01
   8.1803717e+04   6.7458471e-01
   8.1910720e+04   6.7480115e-01
   8.2017723e+04   6.7490937e-01
   8.2124726e+04   6.7507170e-01
   8.2231729e+04   6.7523402e-01
   8.2338732e+04   6.7550457e-01
   8.2445734e+04   6.7561279e-01
   8.2552737e+04   6.7577512e-01
   8.2659740e+04   6.7588334e-01
   8.2766743e+04   6.7620800e-01
   8.2873746e+04   6.7647855e-01
   8.3087752e+04   6.7658676e-01
   8.3194755e+04   6.7669498e-01
   8.3301758e+04   6.7680320e-01
   8.3408761e+04   6.7685731e-01
   8.3515763e+04   6.7691142e-01
   8.3622766e+04   6.7718197e-01
   8.3729769e+04   6.7750663e-01
   8.3836772e+04   6.7772307e-01
   8.3943775e+04   6.7799362e-01
   8.4050778e+04   6.7821005e-01
   8.4157781e+04   6.7848060e-01
   8.4264784e+04   6.7853471e-01
   8.4371787e+04   6.7875115e-01
   8.4478790e+04   6.7891348e-01
   8.4585792e+04   6.7923814e-01
   8.4692795e+04   6.7950868e-01
   8.4799798e+04   6.7967101e-01
   8.4906801e+04   6.7972512e-01
   8.5013804e+04   6.7988745e-01
   8.5120807e+04   6.7999567e-01
   8.5227810e+04   6.8053677e-01
   8.5334813e+04   6.8080732e-01
   8.5441816e+04   6.8102375e-01
   8.5548819e+04   6.8124019e-01
   8.5655821e+04   6.8129430e-01
   8.5762824e+04   6.8145663e-01
   8.5869827e+04   6.8161896e-01
   8.5976830e+04   6.8199773e-01
   8.6083833e+04   6.8237649e-01
   8.6190836e+04   6.8243060e-01
   8.6297839e+04   6.8275526e-01
   8.6404842e+04   6.8291759e-01
   8.6511845e+04   6.8307992e-01
   8.6618848e+04   6.8313403e-01
   8.6725850e+04   6.8329636e-01
   8.6832853e+04   6.8345869e-01
   8.6939856e+04   6.8372924e-01
   8.7046859e+04   6.8394567e-01
   8.7153862e+04   6.8399978e-01
   8.7260865e+04   6.8410800e-01
   8.7367868e+04   6.8427033e-01
   8.7474871e+04   6.8432444e-01
   8.7581874e+04   6.8443266e-01
   8.7688877e+04   6.8448677e-01
   8.7795879e+04   6.8470321e-01
   8.7902882e+04   6.8491965e-01
   8.8009885e+04   6.8497376e-01
   8.8116888e+04   6.8519020e-01
   8.8223891e+04   6.8540663e-01
   8.8330894e+04   6.8562307e-01
   8.8437897e+04   6.8578540e-01
   8.8544900e+04   6.8589362e-01
   8.8651903e+04   6.8616417e-01
   8.8758906e+04   6.8643472e-01
   8.8865908e+04   6.8659705e-01
   8.8972911e+04   6.8686759e-01
   8.9079914e+04   6.8697581e-01
   8.9186917e+04   6.8724636e-01
   8.9293920e+04   6.8730047e-01
   8.9400923e+04   6.8762513e-01
   8.9507926e+04   6.8778746e-01
   8.9614929e+04   6.8816622e-01
   8.9721932e+04   6.8838266e-01
   8.9828935e+04   6.8849088e-01
   8.9935937e+04   6.8876143e-01
   9.0042940e+04   6.8892376e-01
   9.0149943e+04   6.8903198e-01
   9.0256946e+04   6.8914020e-01
   9.0363949e+04   6.8919431e-01
   9.0470952e+04   6.8924842e-01
   9.0577955e+04   6.8935664e-01
   9.0684958e+04   6.8946486e-01
   9.0791961e+04   6.8957308e-01
   9.0898964e+04   6.8984362e-01
   9.1005966e+04   6.9006006e-01
   9.1112969e+04   6.9016828e-01
   9.1219972e+04   6.9060116e-01
   9.1326975e+04   6.9081760e-01
   9.1433978e+04   6.9103403e-01
   9.1540981e+04   6.9130458e-01
   9.1647984e+04   6.9146691e-01
   9.1754987e+04   6.9168335e-01
   9.1861990e+04   6.9184568e-01
   9.1968993e+04   6.9195390e-01
   9.2075995e+04   6.9200801e-01
   9.2182998e+04   6.9211623e-01
   9.2290001e+04   6.9233267e-01
   9.2397004e+04   6.9249499e-01
   9.2504007e+04   6.9254910e-01
   9.2718013e+04   6.9276554e-01
   9.2825016e+04   6.9292787e-01
   9.2932019e+04   6.9309020e-01
   9.3039022e+04   6.9314431e-01
   9.3146024e+04   6.9336075e-01
   9.3253027e+04   6.9363130e-01
   9.3360030e+04   6.9368541e-01
   9.3574036e+04   6.9373952e-01
   9.3681039e+04   6.9401006e-01
   9.3788042e+04   6.9422650e-01
   9.3895045e+04   6.9438883e-01
   9.4002048e+04   6.9471349e-01
   9.4109051e+04   6.9487582e-01
   9.4216053e+04   6.9492993e-01
   9.4323056e+04   6.9509226e-01
   9.4430059e+04   6.9530870e-01
   9.4537062e+04   6.9541691e-01
   9.4644065e+04   6.9547102e-01
   9.4751068e+04   6.9568746e-01
   9.4858071e+04   6.9590390e-01
   9.4965074e+04   6.9601212e-01
   9.5072077e+04   6.9617445e-01
   9.5179080e+04   6.9633678e-01
   9.5286082e+04   6.9644500e-01
   9.5393085e+04   6.9655322e-01
   9.5500088e+04   6.9660733e-01
   9.5607091e+04   6.9671555e-01
   9.5714094e+04   6.9676966e-01
   9.5821097e+04   6.9687787e-01
   9.6035103e+04   6.9709431e-01
   9.6142106e+04   6.9714842e-01
   9.6249109e+04   6.9736486e-01
   9.6356111e+04   6.9747308e-01
   9.6463114e+04   6.9758130e-01
   9.6570117e+04   6.9779774e-01
   9.6784123e+04   6.9790596e-01
   9.6891126e+04   6.9812240e-01
   9.6998129e+04   6.9839294e-01
   9.7105132e+04   6.9850116e-01
   9.7212135e+04   6.9866349e-01
   9.7319138e+04   6.9898815e-01
   9.7426140e+04   6.9920459e-01
   9.7533143e+04   6.9925870e-01
   9.7640146e+04   6.9942103e-01
   9.7747149e+04   6.9952925e-01
   9.7854152e+04   6.9963747e-01
   9.7961155e+04   6.9974568e-01
   9.8068158e+04   7.0001623e-01
   9.8175161e+04   7.0017856e-01
   9.8282164e+04   7.0039500e-01
   9.8389167e+04   7.0061144e-01
   9.8496169e+04   7.0077377e-01
   9.8603172e+04   7.0104432e-01
   9.8710175e+04   7.0142308e-01
   9.8817178e+04   7.0158541e-01
   9.8924181e+04   7.0174774e-01
   9.9031184e+04   7.0212651e-01
   9.9138187e+04   7.0234295e-01
   9.9245190e+04   7.0255939e-01
   9.9352193e+04   7.0282993e-01
   9.9459196e+04   7.0304637e-01
   9.9566198e+04   7.0320870e-01
   9.9673201e+04   7.0353336e-01
   9.9780204e+04   7.0364158e-01
   9.9887207e+04   7.0374980e-01
   9.9994210e+04   7.0396624e-01
   1.0010121e+05   7.0412856e-01
   1.0020822e+05   7.0423678e-01
   1.0031522e+05   7.0429089e-01
   1.0042222e+05   7.0445322e-01
   1.0052922e+05   7.0456144e-01
   1.0063623e+05   7.0472377e-01
   1.0074323e+05   7.0483199e-01
   1.0085023e+05   7.0499432e-01
   1.0095724e+05   7.0504843e-01
   1.0106424e+05   7.0526487e-01
   1.0117124e+05   7.0537309e-01
   1.0127824e+05   7.0553541e-01
   1.0138525e+05   7.0569774e-01
   1.0149225e+05   7.0591418e-01
   1.0159925e+05   7.0618473e-01
   1.0170626e+05   7.0645528e-01
   1.0181326e+05   7.0667172e-01
   1.0192026e+05   7.0677994e-01
   1.0202727e+05   7.0699637e-01
   1.0213427e+05   7.0721281e-01
   1.0224127e+05   7.0737514e-01
   1.0234827e+05   7.0742925e-01
   1.0245528e+05   7.0753747e-01
   1.0256228e+05   7.0769980e-01
   1.0266928e+05   7.0775391e-01
   1.0277629e+05   7.0791624e-01
   1.0288329e+05   7.0807857e-01
   1.0299029e+05   7.0834912e-01
   1.0309729e+05   7.0840322e-01
   1.0320430e+05   7.0872788e-01
   1.0331130e+05   7.0883610e-01
   1.0341830e+05   7.0894432e-01
   1.0352531e+05   7.0910665e-01
   1.0363231e+05   7.0921487e-01
   1.0373931e+05   7.0959364e-01
   1.0384631e+05   7.0970186e-01
   1.0395332e+05   7.0991829e-01
   1.0406032e+05   7.1029706e-01
   1.0416732e+05   7.1045939e-01
   1.0427433e+05   7.1056761e-01
   1.0448833e+05   7.1072994e-01
   1.0459533e+05   7.1078405e-01
   1.0470234e+05   7.1083816e-01
   1.0480934e+05   7.1116282e-01
   1.0491634e+05   7.1154158e-01
   1.0502335e+05   7.1159569e-01
   1.0513035e+05   7.1170391e-01
   1.0523735e+05   7.1175802e-01
   1.0534436e+05   7.1192035e-01
   1.0545136e+05   7.1202857e-01
   1.0555836e+05   7.1224501e-01
   1.0566536e+05   7.1235323e-01
   1.0577237e+05   7.1240734e-01
   1.0587937e+05   7.1256967e-01
   1.0598637e+05   7.1284021e-01
   1.0609338e+05   7.1289432e-01
   1.0620038e+05   7.1305665e-01
   1.0630738e+05   7.1332720e-01
   1.0641438e+05   7.1376008e-01
   1.0652139e+05   7.1386830e-01
   1.0662839e+05   7.1397652e-01
   1.0673539e+05   7.1408474e-01
   1.0684240e+05   7.1413885e-01
   1.0694940e+05   7.1446350e-01
   1.0705640e+05   7.1451761e-01
   1.0716340e+05   7.1473405e-01
   1.0727041e+05   7.1484227e-01
   1.0748441e+05   7.1505871e-01
   1.0759142e+05   7.1511282e-01
   1.0780542e+05   7.1532926e-01
   1.0791242e+05   7.1549159e-01
   1.0801943e+05   7.1554570e-01
   1.0812643e+05   7.1565391e-01
   1.0823343e+05   7.1587035e-01
   1.0834044e+05   7.1592446e-01
   1.0844744e+05   7.1608679e-01
   1.0855444e+05   7.1619501e-01
   1.0866144e+05   7.1635734e-01
   1.0876845e+05   7.1651967e-01
   1.0887545e+05   7.1662789e-01
   1.0908946e+05   7.1668200e-01
   1.0919646e+05   7.1689844e-01
   1.0930346e+05   7.1700666e-01
   1.0941047e+05   7.1722309e-01
   1.0951747e+05   7.1733131e-01
   1.0962447e+05   7.1738542e-01
   1.0973147e+05   7.1754775e-01
   1.0983848e+05   7.1765597e-01
   1.0994548e+05   7.1798063e-01
   1.1005248e+05   7.1814296e-01
   1.1015949e+05   7.1819707e-01
   1.1048049e+05   7.1835940e-01
   1.1058750e+05   7.1846762e-01
   1.1069450e+05   7.1857583e-01
   1.1080150e+05   7.1884638e-01
   1.1090851e+05   7.1895460e-01
   1.1112251e+05   7.1917104e-01
   1.1122951e+05   7.1933337e-01
   1.1133652e+05   7.1938748e-01
   1.1144352e+05   7.1949570e-01
   1.1155052e+05   7.1965803e-01
   1.1165753e+05   7.1971214e-01
   1.1176453e+05   7.1976625e-01
   1.1187153e+05   7.1992858e-01
   1.1197853e+05   7.2009090e-01
   1.1208554e+05   7.2019912e-01
   1.1219254e+05   7.2030734e-01
   1.1229954e+05   7.2036145e-01
   1.1240655e+05   7.2057789e-01
   1.1251355e+05   7.2068611e-01
   1.1262055e+05   7.2084844e-01
   1.1272756e+05   7.2101077e-01
   1.1283456e+05   7.2122721e-01
   1.1294156e+05   7.2133543e-01
   1.1304856e+05   7.2138954e-01
   1.1315557e+05   7.2149775e-01
   1.1326257e+05   7.2160597e-01
   1.1336957e+05   7.2166008e-01
   1.1347658e+05   7.2193063e-01
   1.1358358e+05   7.2198474e-01
   1.1369058e+05   7.2209296e-01
   1.1390459e+05   7.2225529e-01
   1.1411859e+05   7.2230940e-01
   1.1422560e+05   7.2257995e-01
   1.1454660e+05   7.2274228e-01
   1.1465361e+05   7.2279639e-01
   1.1476061e+05   7.2301282e-01
   1.1486761e+05   7.2312104e-01
   1.1497462e+05   7.2333748e-01
   1.1508162e+05   7.2355392e-01
   1.1518862e+05   7.2366214e-01
   1.1529562e+05   7.2377036e-01
   1.1540263e+05   7.2382447e-01
   1.1550963e+05   7.2398680e-01
   1.1561663e+05   7.2420324e-01
   1.1572364e+05   7.2436556e-01
   1.1593764e+05   7.2452789e-01
   1.1604465e+05   7.2474433e-01
   1.1615165e+05   7.2485255e-01
   1.1625865e+05   7.2496077e-01
   1.1636565e+05   7.2506899e-01
   1.1647266e+05   7.2517721e-01
   1.1657966e+05   7.2528543e-01
   1.1668666e+05   7.2533954e-01
   1.1679367e+05   7.2561009e-01
   1.1690067e+05   7.2566420e-01
   1.1700767e+05   7.2588063e-01
   1.1711467e+05   7.2598885e-01
   1.1722168e+05   7.2631351e-01
   1.1732868e+05   7.2636762e-01
   1.1743568e+05   7.2647584e-01
   1.1775669e+05   7.2652995e-01
   1.1786369e+05   7.2685461e-01
   1.1797070e+05   7.2696283e-01
   1.1807770e+05   7.2712516e-01
   1.1818470e+05   7.2723337e-01
   1.1829171e+05   7.2734159e-01
   1.1839871e+05   7.2739570e-01
   1.1850571e+05   7.2761214e-01
   1.1871972e+05   7.2793680e-01
   1.1882672e+05   7.2804502e-01
   1.1893372e+05   7.2815324e-01
   1.1904073e+05   7.2842379e-01
   1.1914773e+05   7.2847790e-01
   1.1925473e+05   7.2864023e-01
   1.1936173e+05   7.2874844e-01
   1.1946874e+05   7.2880255e-01
   1.1957574e+05   7.2885666e-01
   1.1968274e+05   7.2891077e-01
   1.1978975e+05   7.2896488e-01
   1.1989675e+05   7.2918132e-01
   1.2000375e+05   7.2934365e-01
   1.2032476e+05   7.2945187e-01
   1.2053877e+05   7.2956009e-01
   1.2064577e+05   7.2977653e-01
   1.2075277e+05   7.2988475e-01
   1.2085978e+05   7.3010119e-01
   1.2096678e+05   7.3020940e-01
   1.2107378e+05   7.3026351e-01
   1.2118078e+05   7.3037173e-01
   1.2128779e+05   7.3053406e-01
   1.2139479e+05   7.3069639e-01
   1.2150179e+05   7.3096694e-01
   1.2160880e+05   7.3112927e-01
   1.2171580e+05   7.3118338e-01
   1.2182280e+05   7.3134571e-01
   1.2192980e+05   7.3145393e-01
   1.2203681e+05   7.3161625e-01
   1.2214381e+05   7.3183269e-01
   1.2225081e+05   7.3194091e-01
   1.2235782e+05   7.3204913e-01
   1.2246482e+05   7.3210324e-01
   1.2257182e+05   7.3215735e-01
   1.2267882e+05   7.3226557e-01
   1.2278583e+05   7.3231968e-01
   1.2289283e+05   7.3248201e-01
   1.2299983e+05   7.3259023e-01
   1.2310684e+05   7.3269845e-01
   1.2321384e+05   7.3291489e-01
   1.2332084e+05   7.3307721e-01
   1.2342785e+05   7.3318543e-01
   1.2353485e+05   7.3334776e-01
   1.2364185e+05   7.3351009e-01
   1.2374885e+05   7.3356420e-01
   1.2385586e+05   7.3367242e-01
   1.2396286e+05   7.3372653e-01
   1.2406986e+05   7.3394297e-01
   1.2417687e+05   7.3415941e-01
   1.2428387e+05   7.3426763e-01
   1.2439087e+05   7.3448406e-01
   1.2449787e+05   7.3459228e-01
   1.2460488e+05   7.3470050e-01
   1.2471188e+05   7.3486283e-01
   1.2481888e+05   7.3497105e-01
   1.2492589e+05   7.3502516e-01
   1.2503289e+05   7.3518749e-01
   1.2513989e+05   7.3534982e-01
   1.2524689e+05   7.3556626e-01
   1.2535390e+05   7.3562037e-01
   1.2546090e+05   7.3578270e-01
   1.2556790e+05   7.3599913e-01
   1.2567491e+05   7.3605324e-01
   1.2578191e+05   7.3626968e-01
   1.2588891e+05   7.3643201e-01
   1.2599591e+05   7.3648612e-01
   1.2610292e+05   7.3654023e-01
   1.2620992e+05   7.3670256e-01
   1.2631692e+05   7.3675667e-01
   1.2642393e+05   7.3681078e-01
   1.2663793e+05   7.3686489e-01
   1.2685194e+05   7.3691900e-01
   1.2706594e+05   7.3697311e-01
   1.2717295e+05   7.3702722e-01
   1.2738695e+05   7.3713544e-01
   1.2749396e+05   7.3718955e-01
   1.2760096e+05   7.3724366e-01
   1.2770796e+05   7.3729777e-01
   1.2781496e+05   7.3740598e-01
   1.2792197e+05   7.3756831e-01
   1.2802897e+05   7.3762242e-01
   1.2813597e+05   7.3778475e-01
   1.2824298e+05   7.3783886e-01
   1.2845698e+05   7.3805530e-01
   1.2867099e+05   7.3816352e-01
   1.2877799e+05   7.3848818e-01
   1.2888499e+05   7.3865051e-01
   1.2899200e+05   7.3881283e-01
   1.2920600e+05   7.3908338e-01
   1.2931300e+05   7.3919160e-01
   1.2942001e+05   7.3935393e-01
   1.2952701e+05   7.3957037e-01
   1.2963401e+05   7.3962448e-01
   1.2984802e+05   7.3967859e-01
   1.3006202e+05   7.3973270e-01
   1.3027603e+05   7.3984092e-01
   1.3049004e+05   7.3989503e-01
   1.3059704e+05   7.4005736e-01
   1.3070404e+05   7.4021969e-01
   1.3081105e+05   7.4032790e-01
   1.3091805e+05   7.4043612e-01
   1.3102505e+05   7.4065256e-01
   1.3113205e+05   7.4081489e-01
   1.3123906e+05   7.4097722e-01
   1.3134606e+05   7.4108544e-01
   1.3156007e+05   7.4113955e-01
   1.3166707e+05   7.4130188e-01
   1.3177407e+05   7.4135599e-01
   1.3188107e+05   7.4141010e-01
   1.3198808e+05   7.4151832e-01
   1.3209508e+05   7.4157243e-01
   1.3220208e+05   7.4162654e-01
   1.3230909e+05   7.4168064e-01
   1.3241609e+05   7.4184297e-01
   1.3252309e+05   7.4200530e-01
   1.3263009e+05   7.4211352e-01
   1.3284410e+05   7.4222174e-01
   1.3295110e+05   7.4227585e-01
   1.3305811e+05   7.4238407e-01
   1.3327211e+05   7.4254640e-01
   1.3348612e+05   7.4260051e-01
   1.3359312e+05   7.4270873e-01
   1.3370012e+05   7.4287106e-01
   1.3380713e+05   7.4303339e-01
   1.3391413e+05   7.4308750e-01
   1.3402113e+05   7.4319571e-01
   1.3434214e+05   7.4324982e-01
   1.3455615e+05   7.4335804e-01
   1.3466315e+05   7.4346626e-01
   1.3477015e+05   7.4357448e-01
   1.3487716e+05   7.4384503e-01
   1.3509116e+05   7.4389914e-01
   1.3519816e+05   7.4395325e-01
   1.3530517e+05   7.4411558e-01
   1.3551917e+05   7.4427791e-01
   1.3562618e+05   7.4444024e-01
   1.3573318e+05   7.4449435e-01
   1.3584018e+05   7.4454846e-01
   1.3594718e+05   7.4465667e-01
   1.3605419e+05   7.4476489e-01
   1.3616119e+05   7.4487311e-01
   1.3626819e+05   7.4492722e-01
   1.3637520e+05   7.4508955e-01
   1.3648220e+05   7.4525188e-01
   1.3669620e+05   7.4536010e-01
   1.3680321e+05   7.4541421e-01
   1.3691021e+05   7.4552243e-01
   1.3701721e+05   7.4563065e-01
   1.3712422e+05   7.4573887e-01
   1.3723122e+05   7.4584709e-01
   1.3744523e+05   7.4600942e-01
   1.3755223e+05   7.4617174e-01
   1.3765923e+05   7.4633407e-01
   1.3776623e+05   7.4638818e-01
   1.3787324e+05   7.4644229e-01
   1.3798024e+05   7.4649640e-01
   1.3808724e+05   7.4665873e-01
   1.3819425e+05   7.4671284e-01
   1.3830125e+05   7.4687517e-01
   1.3840825e+05   7.4692928e-01
   1.3862226e+05   7.4698339e-01
   1.3872926e+05   7.4703750e-01
   1.3883626e+05   7.4730805e-01
   1.3894327e+05   7.4747037e-01
   1.3905027e+05   7.4763270e-01
   1.3937128e+05   7.4784914e-01
   1.3947828e+05   7.4801147e-01
   1.3958528e+05   7.4817380e-01
   1.3969229e+05   7.4828202e-01
   1.3979929e+05   7.4833613e-01
   1.4001329e+05   7.4839024e-01
   1.4012030e+05   7.4844435e-01
   1.4022730e+05   7.4860668e-01
   1.4033430e+05   7.4876901e-01
   1.4044131e+05   7.4882312e-01
   1.4054831e+05   7.4887723e-01
   1.4065531e+05   7.4893133e-01
   1.4086932e+05   7.4909366e-01
   1.4097632e+05   7.4914777e-01
   1.4119033e+05   7.4936421e-01
   1.4129733e+05   7.4941832e-01
   1.4151134e+05   7.4958065e-01
   1.4161834e+05   7.4968887e-01
   1.4172534e+05   7.4979709e-01
   1.4183234e+05   7.5006764e-01
   1.4215335e+05   7.5017586e-01
   1.4226036e+05   7.5028408e-01
   1.4236736e+05   7.5044640e-01
   1.4247436e+05   7.5055462e-01
   1.4258136e+05   7.5060873e-01
   1.4268837e+05   7.5071695e-01
   1.4279537e+05   7.5077106e-01
   1.4290237e+05   7.5087928e-01
   1.4300938e+05   7.5098750e-01
   1.4322338e+05   7.5104161e-01
   1.4333038e+05   7.5114983e-01
   1.4343739e+05   7.5120394e-01
   1.4365139e+05   7.5131216e-01
   1.4375840e+05   7.5142038e-01
   1.4386540e+05   7.5152860e-01
   1.4397240e+05   7.5158271e-01
   1.4407940e+05   7.5169093e-01
   1.4429341e+05   7.5174504e-01
   1.4450742e+05   7.5185325e-01
   1.4461442e+05   7.5196147e-01
   1.4472142e+05   7.5206969e-01
   1.4482843e+05   7.5212380e-01
   1.4493543e+05   7.5228613e-01
   1.4504243e+05   7.5244846e-01
   1.4514943e+05   7.5271901e-01
   1.4525644e+05   7.5277312e-01
   1.4547044e+05   7.5282723e-01
   1.4568445e+05   7.5298956e-01
   1.4579145e+05   7.5309778e-01
   1.4589845e+05   7.5320600e-01
   1.4600546e+05   7.5336832e-01
   1.4611246e+05   7.5347654e-01
   1.4654047e+05   7.5353065e-01
   1.4664747e+05   7.5363887e-01
   1.4675448e+05   7.5369298e-01
   1.4686148e+05   7.5374709e-01
   1.4696848e+05   7.5385531e-01
   1.4718249e+05   7.5407175e-01
   1.4728949e+05   7.5412586e-01
   1.4750350e+05   7.5423408e-01
   1.4761050e+05   7.5428819e-01
   1.4782451e+05   7.5439641e-01
   1.4793151e+05   7.5445052e-01
   1.4803851e+05   7.5450463e-01
   1.4814552e+05   7.5455874e-01
   1.4835952e+05   7.5461285e-01
   1.4846652e+05   7.5477517e-01
   1.4857353e+05   7.5488339e-01
   1.4878753e+05   7.5509983e-01
   1.4889454e+05   7.5526216e-01
   1.4910854e+05   7.5537038e-01
   1.4921554e+05   7.5553271e-01
   1.4953655e+05   7.5558682e-01
   1.4964356e+05   7.5574915e-01
   1.4975056e+05   7.5596559e-01
   1.4985756e+05   7.5601970e-01
   1.4996456e+05   7.5607381e-01
   1.5007157e+05   7.5612792e-01
   1.5017857e+05   7.5618202e-01
   1.5028557e+05   7.5623613e-01
   1.5039258e+05   7.5629024e-01
   1.5049958e+05   7.5634435e-01
   1.5060658e+05   7.5650668e-01
   1.5071358e+05   7.5661490e-01
   1.5092759e+05   7.5672312e-01
   1.5103459e+05   7.5683134e-01
   1.5114160e+05   7.5693956e-01
   1.5156961e+05   7.5710189e-01
   1.5167661e+05   7.5715600e-01
   1.5189062e+05   7.5731833e-01
   1.5210462e+05   7.5753477e-01
   1.5221163e+05   7.5769709e-01
   1.5231863e+05   7.5775120e-01
   1.5242563e+05   7.5791353e-01
   1.5253263e+05   7.5812997e-01
   1.5263964e+05   7.5829230e-01
   1.5274664e+05   7.5845463e-01
   1.5285364e+05   7.5850874e-01
   1.5306765e+05   7.5867107e-01
   1.5317465e+05   7.5888751e-01
   1.5328165e+05   7.5910394e-01
   1.5338866e+05   7.5915805e-01
   1.5349566e+05   7.5921216e-01
   1.5360266e+05   7.5926627e-01
   1.5370967e+05   7.5942860e-01
   1.5392367e+05   7.5953682e-01
   1.5424468e+05   7.5969915e-01
   1.5435168e+05   7.5980737e-01
   1.5445869e+05   7.5986148e-01
   1.5456569e+05   7.5996970e-01
   1.5467269e+05   7.6018614e-01
   1.5488670e+05   7.6029436e-01
   1.5499370e+05   7.6034847e-01
   1.5510070e+05   7.6045669e-01
   1.5520771e+05   7.6061901e-01
   1.5542171e+05   7.6067312e-01
   1.5552872e+05   7.6072723e-01
   1.5563572e+05   7.6088956e-01
   1.5584972e+05   7.6094367e-01
   1.5595673e+05   7.6099778e-01
   1.5606373e+05   7.6110600e-01
   1.5627774e+05   7.6126833e-01
   1.5638474e+05   7.6143066e-01
   1.5649174e+05   7.6148477e-01
   1.5659874e+05   7.6153888e-01
   1.5691975e+05   7.6164710e-01
   1.5702676e+05   7.6170121e-01
   1.5713376e+05   7.6175532e-01
   1.5734776e+05   7.6180943e-01
   1.5745477e+05   7.6186354e-01
   1.5756177e+05   7.6197175e-01
   1.5777578e+05   7.6213408e-01
   1.5788278e+05   7.6229641e-01
   1.5820379e+05   7.6245874e-01
   1.5831079e+05   7.6251285e-01
   1.5841779e+05   7.6262107e-01
   1.5852480e+05   7.6272929e-01
   1.5863180e+05   7.6278340e-01
   1.5873880e+05   7.6289162e-01
   1.5884581e+05   7.6299984e-01
   1.5905981e+05   7.6310806e-01
   1.5916681e+05   7.6316217e-01
   1.5927382e+05   7.6327039e-01
   1.5938082e+05   7.6332450e-01
   1.5948782e+05   7.6348682e-01
   1.5959483e+05   7.6354093e-01
   1.5970183e+05   7.6359504e-01
   1.6002284e+05   7.6370326e-01
   1.6012984e+05   7.6381148e-01
   1.6023684e+05   7.6397381e-01
   1.6034385e+05   7.6408203e-01
   1.6055785e+05   7.6429847e-01
   1.6066485e+05   7.6440669e-01
   1.6087886e+05   7.6451491e-01
   1.6098586e+05   7.6473135e-01
   1.6109287e+05   7.6500189e-01
   1.6119987e+05   7.6505600e-01
   1.6130687e+05   7.6511011e-01
   1.6141387e+05   7.6527244e-01
   1.6152088e+05   7.6532655e-01
   1.6162788e+05   7.6538066e-01
   1.6173488e+05   7.6548888e-01
   1.6184189e+05   7.6554299e-01
   1.6194889e+05   7.6565121e-01
   1.6205589e+05   7.6597587e-01
   1.6216289e+05   7.6602998e-01
   1.6226990e+05   7.6608409e-01
   1.6237690e+05   7.6613820e-01
   1.6248390e+05   7.6624642e-01
   1.6259091e+05   7.6630052e-01
   1.6269791e+05   7.6646285e-01
   1.6280491e+05   7.6662518e-01
   1.6301892e+05   7.6667929e-01
   1.6312592e+05   7.6678751e-01
   1.6323292e+05   7.6689573e-01
   1.6355393e+05   7.6694984e-01
   1.6366094e+05   7.6700395e-01
   1.6376794e+05   7.6716628e-01
   1.6387494e+05   7.6732861e-01
   1.6408895e+05   7.6749094e-01
   1.6430295e+05   7.6754505e-01
   1.6440996e+05   7.6759916e-01
   1.6462396e+05   7.6765327e-01
   1.6473096e+05   7.6792381e-01
   1.6494497e+05   7.6797792e-01
   1.6505197e+05   7.6803203e-01
   1.6515898e+05   7.6808614e-01
   1.6526598e+05   7.6824847e-01
   1.6537298e+05   7.6830258e-01
   1.6612200e+05   7.6841080e-01
   1.6622901e+05   7.6846491e-01
   1.6633601e+05   7.6857313e-01
   1.6655001e+05   7.6873546e-01
   1.6665702e+05   7.6889779e-01
   1.6676402e+05   7.6895190e-01
   1.6687102e+05   7.6900601e-01
   1.6708503e+05   7.6906012e-01
   1.6719203e+05   7.6916834e-01
   1.6729903e+05   7.6927655e-01
   1.6740604e+05   7.6933066e-01
   1.6751304e+05   7.6943888e-01
   1.6762004e+05   7.6954710e-01
   1.6783405e+05   7.6960121e-01
   1.6794105e+05   7.6970943e-01
   1.6804805e+05   7.6987176e-01
   1.6815506e+05   7.6992587e-01
