CopyNumber	CumulativeDistributionFunction
   1.0279410e+05   6.9741027e-01
   1.0293677e+05   6.9786461e-01
   1.0307944e+05   6.9809178e-01
   1.0322211e+05   6.9831895e-01
   1.0336478e+05   6.9854612e-01
   1.0350745e+05   6.9865970e-01
   1.0365012e+05   6.9888687e-01
   1.0379279e+05   6.9922762e-01
   1.0393546e+05   6.9956838e-01
   1.0407813e+05   7.0002272e-01
   1.0422080e+05   7.0024989e-01
   1.0450614e+05   7.0036347e-01
   1.0479148e+05   7.0070423e-01
   1.0493415e+05   7.0115856e-01
   1.0521949e+05   7.0138573e-01
   1.0536216e+05   7.0161290e-01
   1.0550483e+05   7.0206724e-01
   1.0564751e+05   7.0229441e-01
   1.0593285e+05   7.0274875e-01
   1.0607552e+05   7.0286234e-01
   1.0621819e+05   7.0308950e-01
   1.0636086e+05   7.0343026e-01
   1.0650353e+05   7.0365743e-01
   1.0664620e+05   7.0388460e-01
   1.0693154e+05   7.0422535e-01
   1.0721688e+05   7.0445252e-01
   1.0778756e+05   7.0479328e-01
   1.0793023e+05   7.0502045e-01
   1.0850092e+05   7.0536120e-01
   1.0864359e+05   7.0558837e-01
   1.0878626e+05   7.0581554e-01
   1.0892893e+05   7.0592912e-01
   1.0907160e+05   7.0604271e-01
   1.0921427e+05   7.0615629e-01
   1.0935694e+05   7.0649705e-01
   1.0949961e+05   7.0683780e-01
   1.0964228e+05   7.0706497e-01
   1.0992762e+05   7.0751931e-01
   1.1007029e+05   7.0774648e-01
   1.1049830e+05   7.0808723e-01
   1.1064097e+05   7.0820082e-01
   1.1078364e+05   7.0854157e-01
   1.1092631e+05   7.0865516e-01
   1.1106898e+05   7.0876874e-01
   1.1121165e+05   7.0899591e-01
   1.1135433e+05   7.0910950e-01
